 GRIA4 ,+,,,
 GRID1 ,+,,,
 GRIK2 ,+,,,
 GRIK3 ,+,,,
 GRIN1 ,+,,,
 GRINA ,+,,,
 GRIP1 ,+,,,
 GRK4 ,+,,,
 GRK5 ,+,,,
 GRLF1 ,+,,,
 GRM1 ,+,,,
 GRM5 ,+,,,
 GRM6 ,+,,,
 GRP ,+,,,
 GRTP1 ,+,,,
 GSC ,+,,,
 GSDMD ,+,,,
 GSG2 ,+,,,
 GSK3A ,+,,,
 GSN ,+,,,
 GSTA2 ,+,,,
 GSTA4 ,+,,,
 GSTCD ,+,,,
 GSTCD ,+,,,
 GSTK1 ,+,,,
 GSTM2 ,+,,,
 GSTM3 ,+,,,
 GSTM5 ,+,,,
 GSTT1 ,+,,,
 GSTZ1 ,+,,,
 GTF2A1 ,+,,,
 GTF2H5 ,+,,,
 GTF2I ,+,,,
 GTF3C2 ,+,,,
 GTPBP3 ,+,,,
 GUCY1A2 ,+,,,
 GUCY1A3 ,+,,,
 GUK1 ,+,,,
 GULP1 ,+,,,
 GUSB ,+,,,
 GUSBL2 ,+,,,
 GXYLT1 ,+,,,
 GYPC ,+,,,
 H1F0 ,+,,,
 H1FNT ,+,,,
 H2AFJ ,+,,,
 H2AFY2 ,+,,,
 H2AFZ ,+,,,
 H3F3C ,+,,,
 H6PD ,+,,,
 HAAO ,+,,,
 HABP2 ,+,,,
 HABP4 ,+,,,
 HACL1 ,+,,,
 HADH ,+,,,
 HADHA ,+,,,
 HAGH ,+,,,
 HAGHL ,+,,,
 HAL ,+,,,
 HAND2 ,+,,,
 HAO1 ,+,,,
 HAO2 ,+,,,
 HAP1 ,+,,,
 HAPLN2 ,+,,,
 HAS2 ,+,,,
 HAS2AS ,+,,,
 HAS3 ,+,,,
 HAUS1 ,+,,,
 HAUS2 ,+,,,
 HAVCR1 ,+,,,
 HBA2 ,+,,,
 HBE1 ,+,,,
 HBEGF ,+,,,
 HBP1 ,+,,,
 HBS1L ,+,,,
 HCCA2 ,+,,,
 HCCA2 ,+,,,
 HCCA2 ,+,,,
 HCFC1R1 ,+,,,
 HCFC2 ,+,,,
 HCG11 ,+,,,
 HCLS1 ,+,,,
 HCN2 ,+,,,
 HDAC2 ,+,,,
 HDAC4 ,+,,,
 HDAC5 ,+,,,
 HDAC9 ,+,,,
 HDC ,+,,,
 HDHD3 ,+,,,
 HDLBP ,+,,,
 HEATR3 ,+,,,
 HEATR4 ,+,,,
 HEBP2 ,+,,,
 HECTD1 ,+,,,
 HECTD3 ,+,,,
 HECTD3 ,+,,,
 HECW2 ,+,,,
 HEG1 ,+,,,
 HEMK1 ,+,,,
 HERC1 ,+,,,
 HERC2 ,+,,,
 HERC3 ,+,,,
 HERC4 ,+,,,
 HERC5 ,+,,,
 HERPUD1 ,+,,,
 HERPUD2 ,+,,,
 HES1 ,+,,,
 HES2 ,+,,,
 HES4 ,+,,,
 HES7 ,+,,,
 HESX1 ,+,,,
 HEXDC ,+,,,
 HEXIM1 ,+,,,
 HEXIM2 ,+,,,
 HEY2 ,+,,,
 HFE ,+,,,
 HFE2 ,+,,,
 HGD ,+,,,
 HGF ,+,,,
 HGFAC ,+,,,
 HGSNAT ,+,,,
 HHAT ,+,,,
 HHIPL1 ,+,,,
 HHLA3 ,+,,,
 HIAT1 ,+,,,
 HIATL1 ,+,,,
 HIATL2 ,+,,,
 HIF1AN ,+,,,
 HIGD2B ,+,,,
 HINT2 ,+,,,
 HINT3 ,+,,,
 HIP1R ,+,,,
 HIPK1 ,+,,,
 HIPK2 ,+,,,
 HIPK3 ,+,,,
 HIRA ,+,,,
 HIST1H1A ,+,,,
 HIST1H1B ,+,,,
 HIST1H1D ,+,,,
 HIST1H1T ,+,,,
 HIST1H2AB ,+,,,
 HIST1H2AD ,+,,,
 HIST1H2AD ,+,,,
 HIST1H2AD ,+,,,
 HIST1H2AE ,+,,,
 HIST1H2AE ,+,,,
 HIST1H2AG ,+,,,
 HIST1H2AH ,+,,,
 HIST1H2AJ ,+,,,
 HIST1H2AL ,+,,,
 HIST1H2BD ,+,,,
 HIST1H2BE ,+,,,
 HIST1H2BF ,+,,,
 HIST1H2BF ,+,,,
 HIST1H2BG ,+,,,
 HIST1H2BG ,+,,,
 HIST1H2BH ,+,,,
 HIST1H2BJ ,+,,,
 HIST1H2BK ,+,,,
 HIST1H2BK ,+,,,
 HIST1H2BM ,+,,,
 HIST1H3A ,+,,,
 HIST1H3B ,+,,,
 HIST1H3C ,+,,,
 HIST1H3D ,+,,,
 HIST1H3D ,+,,,
 HIST1H3D ,+,,,
 HIST1H3E ,+,,,
 HIST1H3F ,+,,,
 HIST1H3G ,+,,,
 HIST1H3I ,+,,,
 HIST1H3J ,+,,,
 HIST1H4A ,+,,,
 HIST1H4B ,+,,,
 HIST1H4C ,+,,,
 HIST1H4D ,+,,,
 HIST1H4E ,+,,,
 HIST1H4H ,+,,,
 HIST1H4I ,+,,,
 HIST1H4J ,+,,,
 HIST2H2AC ,+,,,
 HIST2H2BE ,+,,,
 HIST2H2BF ,+,,,
 HIST2H2BF ,+,,,
 HIST2H3D ,+,,,
 HIST3H2A ,+,,,
 HIST3H2BB ,+,,,
 HIVEP2 ,+,,,
 HIVEP3 ,+,,,
 HK3 ,+,,,
 HKR1 ,+,,,
 HLA-A ,+,,,
 HLA-B ,+,,,
 HLA-C ,+,,,
 HLA-DMA ,+,,,
 HLA-DMB ,+,,,
 HLA-E ,+,,,
 HLA-G ,+,,,
 HLA-L ,+,,,
 HLCS ,+,,,
 HLTF ,+,,,
 HLX ,+,,,
 HM13 ,+,,,
 HMBOX1 ,+,,,
 HMBOX1 ,+,,,
 HMGCL ,+,,,
 HMGCS1 ,+,,,
 HMGCS2 ,+,,,
 HMMR ,+,,,
 HMMR ,+,,,
 HMOX1 ,+,,,
 HMOX2 ,+,,,
 HMSD ,+,,,
 HN1L ,+,,,
 HNF1A ,+,,,
 HNF4A ,+,,,
 HNMT ,+,,,
 HNRNPA0 ,+,,,
 HNRNPA1 ,+,,,
 HNRNPA2B1 ,+,,,
 HNRNPAB ,+,,,
 HNRNPC ,+,,,
 HNRNPF ,+,,,
 HNRNPH1 ,+,,,
 HNRNPH3 ,+,,,
 HNRNPH3 ,+,,,
 HNRNPK ,+,,,
 HNRNPK ,+,,,
 HNRNPL ,+,,,
 HNRNPM ,+,,,
 HNRNPUL1 ,+,,,
 HNRPA1L-2 ,+,,,
 HOMER1 ,+,,,
 HOMER2 ,+,,,
 HOMER3 ,+,,,
 HOOK1 ,+,,,
 HOOK3 ,+,,,
 HORMAD2 ,+,,,
 HOXA1 ,+,,,
 HOXA10 ,+,,,
 HOXA11 ,+,,,
 HOXA11 ,+,,,
 HOXA11AS ,+,,,
 HOXA11AS ,+,,,
 HOXA13 ,+,,,
 HOXA4 ,+,,,
 HOXA5 ,+,,,
 HOXA7 ,+,,,
 HOXA9 ,+,,,
 HOXB13 ,+,,,
 HOXB2 ,+,,,
 HOXB3 ,+,,,
 HOXB5 ,+,,,
 HOXC10 ,+,,,
 HOXC13 ,+,,,
 HOXC8 ,+,,,
 HOXD1 ,+,,,
 HOXD10 ,+,,,
 HOXD4 ,+,,,
 HOXD8 ,+,,,
 HOXD9 ,+,,,
 HP ,+,,,
 HP1BP3 ,+,,,
 HPCAL1 ,+,,,
 HPD ,+,,,
 HPDL ,+,,,
 HPN ,+,,,
 HPN ,+,,,
 HPR ,+,,,
 HPS1 ,+,,,
 HPS3 ,+,,,
 HPS4 ,+,,,
 HPS4 ,+,,,
 HPSE ,+,,,
 HPX ,+,,,
 HR ,+,,,
 HRG ,+,,,
 HRH2 ,+,,,
 HRH3 ,+,,,
 HRNBP3 ,+,,,
 HS1BP3 ,+,,,
 HS2ST1 ,+,,,
 HS3ST3A1 ,+,,,
 HS3ST3B1 ,+,,,
 HS3ST3B1 ,+,,,
 HS6ST1 ,+,,,
 HSCB ,+,,,
 HSD11B1 ,+,,,
 HSD11B1L ,+,,,
 HSD17B11 ,+,,,
 HSD17B13 ,+,,,
 HSD17B14 ,+,,,
 HSD17B2 ,+,,,
 HSD17B4 ,+,,,
 HSD17B6 ,+,,,
 HSD17B7 ,+,,,
 HSD17B7P2 ,+,,,
 HSD3B7 ,+,,,
 HSDL2 ,+,,,
 HSF2 ,+,,,
 HSF2BP ,+,,,
 HSF4 ,+,,,
 HSF5 ,+,,,
 HSP90AA1 ,+,,,
 HSP90AA1 ,+,,,
 HSP90AB1 ,+,,,
 HSP90AB2P ,+,,,
 HSP90B1 ,+,,,
 HSP90B1 ,+,,,
 HSPA13 ,+,,,
 HSPA14 ,+,,,
 HSPA4L ,+,,,
 HSPA8 ,+,,,
 HSPB2 ,+,,,
 HSPB6 ,+,,,
 HSPB9 ,+,,,
 HSPC072 ,+,,,
 HSPC159 ,+,,,
 HSPD1 ,+,,,
 HSPG2 ,+,,,
 HTR2B ,+,,,
 HTRA1 ,+,,,
 HTRA4 ,+,,,
 HULC ,+,,,
 HUS1B ,+,,,
 HYAL2 ,+,,,
 HYAL3 ,+,,,
 HYAL4 ,+,,,
 HYLS1 ,+,,,
 IAPP ,+,,,
 IARS2 ,+,,,
 IBTK ,+,,,
 ICAM1 ,+,,,
 ICAM3 ,+,,,
 ICAM4 ,+,,,
 ICAM5 ,+,,,
 ID1 ,+,,,
 ID2B ,+,,,
 ID3 ,+,,,
 IDH1 ,+,,,
 IDH2 ,+,,,
 IDUA ,+,,,
 IER2 ,+,,,
 IER3IP1 ,+,,,
 IER5L ,+,,,
 IFFO1 ,+,,,
 IFI27 ,+,,,
 IFI27L1 ,+,,,
 IFI27L2 ,+,,,
 IFI35 ,+,,,
 IFIT1 ,+,,,
 IFIT3 ,+,,,
 IFIT5 ,+,,,
 IFITM1 ,+,,,
 IFITM2 ,+,,,
 IFITM3 ,+,,,
 IFNAR2 ,+,,,
 IFNGR1 ,+,,,
 IFT122 ,+,,,
 IFT140 ,+,,,
 IFT140 ,+,,,
 IFT172 ,+,,,
 IFT20 ,+,,,
 IFT57 ,+,,,
 IGF1 ,+,,,
 IGF1R ,+,,,
 IGF2BP1 ,+,,,
 IGF2BP2 ,+,,,
 IGF2R ,+,,,
 IGFALS ,+,,,
 IGFBP1 ,+,,,
 IGFBP4 ,+,,,
 IGFBP5 ,+,,,
 IGFBP7 ,+,,,
 IGHMBP2 ,+,,,
 IGLON5 ,+,,,
 IGSF11 ,+,,,
 IGSF22 ,+,,,
 IGSF8 ,+,,,
 IGSF9 ,+,,,
 IGSF9B ,+,,,
 IKBIP ,+,,,
 IKBIP ,+,,,
 IKBKB ,+,,,
 IKZF5 ,+,,,
 IL11RA ,+,,,
 IL15RA ,+,,,
 IL17RA ,+,,,
 IL17RC ,+,,,
 IL17RD ,+,,,
 IL18 ,+,,,
 IL18BP ,+,,,
 IL1A ,+,,,
 IL1B ,+,,,
 IL1R1 ,+,,,
 IL1RN ,+,,,
 IL20RB ,+,,,
 IL27 ,+,,,
 IL28RA ,+,,,
 IL32 ,+,,,
 IL4I1 ,+,,,
 IL4R ,+,,,
 IL6R ,+,,,
 IL7 ,+,,,
 IL8 ,+,,,
 ILDR2 ,+,,,
 ILF2 ,+,,,
 ILK ,+,,,
 ILVBL ,+,,,
 IMMT ,+,,,
 IMPA1 ,+,,,
 IMPAD1 ,+,,,
 IMPDH1 ,+,,,
 IMPG1 ,+,,,
 INA ,+,,,
 INF2 ,+,,,
 ING1 ,+,,,
 ING3 ,+,,,
 INHBA ,+,,,
 INHBC ,+,,,
 INHBE ,+,,,
 INMT ,+,,,
 INO80D ,+,,,
 INPP1 ,+,,,
 INPP5D ,+,,,
 INPP5J ,+,,,
 INSIG1 ,+,,,
 INSR ,+,,,
 INTS10 ,+,,,
 INTS12 ,+,,,
 INTS3 ,+,,,
 INTS4L1 ,+,,,
 INTS6 ,+,,,
 INTS8 ,+,,,
 INTS9 ,+,,,
 INTS9 ,+,,,
 INTU ,+,,,
 INVS ,+,,,
 IP6K2 ,+,,,
 IP6K3 ,+,,,
 IPCEF1 ,+,,,
 IPO11 ,+,,,
 IPO11 ,+,,,
 IPO5 ,+,,,
 IPO8 ,+,,,
 IPP ,+,,,
 IQCD ,+,,,
 IQCG ,+,,,
 IQCH ,+,,,
 IQCH ,+,,,
 IQGAP2 ,+,,,
 IQGAP2 ,+,,,
 IQSEC1 ,+,,,
 IQSEC3 ,+,,,
 IQUB ,+,,,
 IRAK1BP1 ,+,,,
 IRF2BP1 ,+,,,
 IRF2BP2 ,+,,,
 IRF4 ,+,,,
 IRF9 ,+,,,
 IRGQ ,+,,,
 IRS1 ,+,,,
 IRS2 ,+,,,
 IRX2 ,+,,,
 IRX6 ,+,,,
 ISCA1 ,+,,,
 ISCA2 ,+,,,
 ISCU ,+,,,
 ISCU ,+,,,
 ISG15 ,+,,,
 ISG20 ,+,,,
 ISLR2 ,+,,,
 ISLR2 ,+,,,
 ISM2 ,+,,,
 ISX ,+,,,
 ISY1 ,+,,,
 ITFG1 ,+,,,
 ITGA1 ,+,,,
 ITGA10 ,+,,,
 ITGA2B ,+,,,
 ITGA3 ,+,,,
 ITGA4 ,+,,,
 ITGA5 ,+,,,
 ITGA7 ,+,,,
 ITGA9 ,+,,,
 ITGAE ,+,,,
 ITGAE ,+,,,
 ITGAL ,+,,,
 ITGB1 ,+,,,
 ITGB3 ,+,,,
 ITGB7 ,+,,,
 ITGBL1 ,+,,,
 ITIH1 ,+,,,
 ITIH2 ,+,,,
 ITIH3 ,+,,,
 ITIH4 ,+,,,
 ITIH5 ,+,,,
 ITM2B ,+,,,
 ITPK1 ,+,,,
 ITPKA ,+,,,
 ITPR2 ,+,,,
 ITPRIPL2 ,+,,,
 ITSN1 ,+,,,
 ITSN1 ,+,,,
 IVD ,+,,,
 IYD ,+,,,
 JAG2 ,+,,,
 JAK1 ,+,,,
 JAK2 ,+,,,
 JAKMIP2 ,+,,,
 JAM2 ,+,,,
 JDP2 ,+,,,
 JHDM1D ,+,,,
 JMJD1C ,+,,,
 JMJD5 ,+,,,
 JMY ,+,,,
 JOSD1 ,+,,,
 JPH4 ,+,,,
 JRK ,+,,,
 JRKL ,+,,,
 JUNB ,+,,,
 JUND ,+,,,
 JUP ,+,,,
 KAAG1 ,+,,,
 KANK1 ,+,,,
 KANK2 ,+,,,
 KARS ,+,,,
 KBTBD3 ,+,,,
 KBTBD6 ,+,,,
 KCNA3 ,+,,,
 KCNA5 ,+,,,
 KCNA6 ,+,,,
 KCNAB3 ,+,,,
 KCNB1 ,+,,,
 KCNC1 ,+,,,
 KCNC3 ,+,,,
 KCNC4 ,+,,,
 KCND2 ,+,,,
 KCND3 ,+,,,
 KCNE1 ,+,,,
 KCNE2 ,+,,,
 KCNF1 ,+,,,
 KCNG1 ,+,,,
 KCNG2 ,+,,,
 KCNH7 ,+,,,
 KCNJ11 ,+,,,
 KCNJ3 ,+,,,
 KCNJ5 ,+,,,
 KCNJ6 ,+,,,
 KCNJ8 ,+,,,
 KCNK1 ,+,,,
 KCNK10 ,+,,,
 KCNK12 ,+,,,
 KCNK13 ,+,,,
 KCNK17 ,+,,,
 KCNK4 ,+,,,
 KCNK6 ,+,,,
 KCNMA1 ,+,,,
 KCNMB3 ,+,,,
 KCNN1 ,+,,,
 KCNN2 ,+,,,
 KCNQ4 ,+,,,
 KCNRG ,+,,,
 KCNS2 ,+,,,
 KCNS3 ,+,,,
 KCNU1 ,+,,,
 KCNV2 ,+,,,
 KCP ,+,,,
 KCTD1 ,+,,,
 KCTD10 ,+,,,
 KCTD10 ,+,,,
 KCTD12 ,+,,,
 KCTD14 ,+,,,
 KCTD15 ,+,,,
 KCTD16 ,+,,,
 KCTD18 ,+,,,
 KCTD2 ,+,,,
 KCTD20 ,+,,,
 KCTD21 ,+,,,
 KCTD3 ,+,,,
 KCTD9 ,+,,,
 KDELR1 ,+,,,
 KDELR2 ,+,,,
 KDM2B ,+,,,
 KDM3A ,+,,,
 KDM4B ,+,,,
 KDM4C ,+,,,
 KDM5A ,+,,,
 KDSR ,+,,,
 KEAP1 ,+,,,
 KHK ,+,,,
 KHNYN ,+,,,
 KHSRP ,+,,,
 KIAA0020 ,+,,,
 KIAA0090 ,+,,,
 KIAA0090 ,+,,,
 KIAA0114 ,+,,,
 KIAA0146 ,+,,,
 KIAA0182 ,+,,,
 KIAA0196 ,+,,,
 KIAA0232 ,+,,,
 KIAA0247 ,+,,,
 KIAA0317 ,+,,,
 KIAA0355 ,+,,,
 KIAA0391 ,+,,,
 KIAA0556 ,+,,,
 KIAA0564 ,+,,,
 KIAA0586 ,+,,,
 KIAA0753 ,+,,,
 KIAA0753 ,+,,,
 KIAA0754 ,+,,,
 KIAA0776 ,+,,,
 KIAA0922 ,+,,,
 KIAA1012 ,+,,,
 KIAA1033 ,+,,,
 KIAA1045 ,+,,,
 KIAA1161 ,+,,,
 KIAA1244 ,+,,,
 KIAA1267 ,+,,,
 KIAA1279 ,+,,,
 KIAA1324 ,+,,,
 KIAA1370 ,+,,,
 KIAA1409 ,+,,,
 KIAA1409 ,+,,,
 KIAA1429 ,+,,,
 KIAA1432 ,+,,,
 KIAA1529 ,+,,,
 KIAA1530 ,+,,,
 KIAA1539 ,+,,,
 KIAA1549 ,+,,,
 KIAA1614 ,+,,,
 KIAA1671 ,+,,,
 KIAA1683 ,+,,,
 KIAA1712 ,+,,,
 KIAA1715 ,+,,,
 KIAA1737 ,+,,,
 KIAA1841 ,+,,,
 KIAA1875 ,+,,,
 KIAA1919 ,+,,,
 KIAA1949 ,+,,,
 KIAA1984 ,+,,,
 KIAA2013 ,+,,,
 KIAA2026 ,+,,,
 KIDINS220 ,+,,,
 KIF19 ,+,,,
 KIF1A ,+,,,
 KIF21A ,+,,,
 KIF23 ,+,,,
 KIF26A ,+,,,
 KIF26B ,+,,,
 KIF3B ,+,,,
 KIF3C ,+,,,
 KIF4B ,+,,,
 KIF9 ,+,,,
 KIFC2 ,+,,,
 KILLIN ,+,,,
 KIN ,+,,,
 KIR2DL1 ,+,,,
 KIR3DP1 ,+,,,
 KIRREL3 ,+,,,
 KISS1 ,+,,,
 KITLG ,+,,,
 KLB ,+,,,
 KLC1 ,+,,,
 KLF1 ,+,,,
 KLF10 ,+,,,
 KLF11 ,+,,,
 KLF12 ,+,,,
 KLF15 ,+,,,
 KLF16 ,+,,,
 KLF2 ,+,,,
 KLF3 ,+,,,
 KLF4 ,+,,,
 KLF6 ,+,,,
 KLF9 ,+,,,
 KLHDC10 ,+,,,
 KLHDC7B ,+,,,
 KLHDC8A ,+,,,
 KLHDC8B ,+,,,
 KLHL10 ,+,,,
 KLHL11 ,+,,,
 KLHL18 ,+,,,
 KLHL2 ,+,,,
 KLHL2 ,+,,,
 KLHL21 ,+,,,
 KLHL23 ,+,,,
 KLHL25 ,+,,,
 KLHL26 ,+,,,
 KLHL28 ,+,,,
 KLHL3 ,+,,,
 KLHL33 ,+,,,
 KLHL35 ,+,,,
 KLHL5 ,+,,,
 KLHL9 ,+,,,
 KLK1 ,+,,,
 KLK14 ,+,,,
 KLKB1 ,+,,,
 KLRK1 ,+,,,
 KMO ,+,,,
 KNG1 ,+,,,
 KPNA1 ,+,,,
 KPNA2 ,+,,,
 KPNA3 ,+,,,
 KRCC1 ,+,,,
 KRR1 ,+,,,
 KRT10 ,+,,,
 KRT12 ,+,,,
 KRT18 ,+,,,
 KRT222 ,+,,,
 KRT7 ,+,,,
 KRTAP5-7 ,+,,,
 KRTAP5-8 ,+,,,
 KTN1 ,+,,,
 L2HGDH ,+,,,
 L3MBTL3 ,+,,,
 L3MBTL4 ,+,,,
 LACE1 ,+,,,
 LACTB ,+,,,
 LACTB2 ,+,,,
 LACTB2 ,+,,,
 LAG3 ,+,,,
 LAMA1 ,+,,,
 LAMA2 ,+,,,
 LAMB1 ,+,,,
 LAMC1 ,+,,,
 LAMC2 ,+,,,
 LAMC3 ,+,,,
 LAMP1 ,+,,,
 LAMP3 ,+,,,
 LAP3 ,+,,,
 LAPTM4A ,+,,,
 LAPTM5 ,+,,,
 LARGE ,+,,,
 LARP1 ,+,,,
 LARP4 ,+,,,
 LARP4B ,+,,,
 LARP7 ,+,,,
 LARS2 ,+,,,
 LASP1 ,+,,,
 LASS1 ,+,,,
 LASS1 ,+,,,
 LASS2 ,+,,,
 LASS3 ,+,,,
 LASS4 ,+,,,
 LAT ,+,,,
 LATS1 ,+,,,
 LATS2 ,+,,,
 LAYN ,+,,,
 LBP ,+,,,
 LBX2 ,+,,,
 LBXCOR1 ,+,,,
 LCA5 ,+,,,
 LCAT ,+,,,
 LCMT2 ,+,,,
 LCN12 ,+,,,
 LDHAL6B ,+,,,
 LDHB ,+,,,
 LDHD ,+,,,
 LDLR ,+,,,
 LDOC1L ,+,,,
 LEAP2 ,+,,,
 LECT2 ,+,,,
 LEMD3 ,+,,,
 LENG1 ,+,,,
 LENG8 ,+,,,
 LEPR ,+,,,
 LEPREL1 ,+,,,
 LETM1 ,+,,,
 LETM2 ,+,,,
 LETMD1 ,+,,,
 LFNG ,+,,,
 LGALS1 ,+,,,
 LGALS12 ,+,,,
 LGALS4 ,+,,,
 LGI2 ,+,,,
 LGI4 ,+,,,
 LGMN ,+,,,
 LHFP ,+,,,
 LHFPL2 ,+,,,
 LHPP ,+,,,
 LHX2 ,+,,,
 LHX4 ,+,,,
 LIFR ,+,,,
 LIG3 ,+,,,
 LIG4 ,+,,,
 LIG4 ,+,,,
 LIMA1 ,+,,,
 LIMD1 ,+,,,
 LIMD2 ,+,,,
 LIME1 ,+,,,
 LIMK2 ,+,,,
 LIMS1 ,+,,,
 LIMS2 ,+,,,
 LIMS3-LOC440895 ,+,,,
 LIN28B ,+,,,
 LIN7A ,+,,,
 LIN7B ,+,,,
 LIN7C ,+,,,
 LINGO1 ,+,,,
 LINGO3 ,+,,,
 LIPA ,+,,,
 LIPC ,+,,,
 LIPE ,+,,,
 LIPG ,+,,,
 LITAF ,+,,,
 LMAN1 ,+,,,
 LMAN2L ,+,,,
 LMBR1 ,+,,,
 LMBRD1 ,+,,,
 LMLN ,+,,,
 LMNA ,+,,,
 LMO2 ,+,,,
 LMO3 ,+,,,
 LMO4 ,+,,,
 LMO7 ,+,,,
 LMTK3 ,+,,,
 LMX1B ,+,,,
 LNX2 ,+,,,
 LOC100009676 ,+,,,
 LOC100101266 ,+,,,
 LOC100124692 ,+,,,
 LOC100126784 ,+,,,
 LOC100128191 ,+,,,
 LOC100128288 ,+,,,
 LOC100128292 ,+,,,
 LOC100128542 ,+,,,
 LOC100128573 ,+,,,
 LOC100129034 ,+,,,
 LOC100129387 ,+,,,
 LOC100129716 ,+,,,
 LOC100129716 ,+,,,
 LOC100130148 ,+,,,
 LOC100130522 ,+,,,
 LOC100130691 ,+,,,
 LOC100130872 ,+,,,
 LOC100130872-SPON2 ,+,,,
 LOC100130932 ,+,,,
 LOC100130933 ,+,,,
 LOC100130987 ,+,,,
 LOC100131193 ,+,,,
 LOC100131496 ,+,,,
 LOC100131691 ,+,,,
 LOC100131726 ,+,,,
 LOC100131801 ,+,,,
 LOC100132111 ,+,,,
 LOC100132215 ,+,,,
 LOC100133161 ,+,,,
 LOC100133331 ,+,,,
 LOC100133469 ,+,,,
 LOC100133669 ,+,,,
 LOC100133991 ,+,,,
 LOC100134868 ,+,,,
 LOC100190938 ,+,,,
 LOC100190940 ,+,,,
 LOC100192378 ,+,,,
 LOC100192378 ,+,,,
 LOC100233209 ,+,,,
 LOC100268168 ,+,,,
 LOC100268168 ,+,,,
 LOC100270746 ,+,,,
 LOC100270804 ,+,,,
 LOC100271722 ,+,,,
 LOC100289511 ,+,,,
 LOC100302640 ,+,,,
 LOC100302652 ,+,,,
 LOC100302652 ,+,,,
 LOC121952 ,+,,,
 LOC126536 ,+,,,
 LOC134466 ,+,,,
 LOC143188 ,+,,,
 LOC144571 ,+,,,
 LOC145783 ,+,,,
 LOC145837 ,+,,,
 LOC147804 ,+,,,
 LOC148413 ,+,,,
 LOC148696 ,+,,,
 LOC149134 ,+,,,
 LOC150197 ,+,,,
 LOC150381 ,+,,,
 LOC150381 ,+,,,
 LOC150786 ,+,,,
 LOC151174 ,+,,,
 LOC151534 ,+,,,
 LOC152024 ,+,,,
 LOC153684 ,+,,,
 LOC158376 ,+,,,
 LOC200030 ,+,,,
 LOC201651 ,+,,,
 LOC202181 ,+,,,
 LOC219347 ,+,,,
 LOC220429 ,+,,,
 LOC220729 ,+,,,
 LOC253724 ,+,,,
 LOC254559 ,+,,,
 LOC256880 ,+,,,
 LOC283267 ,+,,,
 LOC283314 ,+,,,
 LOC283314 ,+,,,
 LOC283392 ,+,,,
 LOC283731 ,+,,,
 LOC284009 ,+,,,
 LOC284100 ,+,,,
 LOC284232 ,+,,,
 LOC284441 ,+,,,
 LOC284749 ,+,,,
 LOC284900 ,+,,,
 LOC285074 ,+,,,
 LOC285419 ,+,,,
 LOC285456 ,+,,,
 LOC285629 ,+,,,
 LOC285696 ,+,,,
 LOC285830 ,+,,,
 LOC285847 ,+,,,
 LOC285954 ,+,,,
 LOC285954 ,+,,,
 LOC286002 ,+,,,
 LOC286016 ,+,,,
 LOC286367 ,+,,,
 LOC338651 ,+,,,
 LOC338799 ,+,,,
 LOC339524 ,+,,,
 LOC340508 ,+,,,
 LOC344595 ,+,,,
 LOC344967 ,+,,,
 LOC344967 ,+,,,
 LOC375190 ,+,,,
 LOC387647 ,+,,,
 LOC389332 ,+,,,
 LOC389458 ,+,,,
 LOC389705 ,+,,,
 LOC390595 ,+,,,
 LOC399815 ,+,,,
 LOC400027 ,+,,,
 LOC400759 ,+,,,
 LOC401093 ,+,,,
 LOC401463 ,+,,,
 LOC404266 ,+,,,
 LOC440354 ,+,,,
 LOC440356 ,+,,,
 LOC440461 ,+,,,
 LOC440839 ,+,,,
 LOC440895 ,+,,,
 LOC440925 ,+,,,
 LOC440925 ,+,,,
 LOC440944 ,+,,,
 LOC440957 ,+,,,
 LOC441177 ,+,,,
 LOC441208 ,+,,,
 LOC441601 ,+,,,
 LOC441666 ,+,,,
 LOC441869 ,+,,,
 LOC493754 ,+,,,
 LOC541471 ,+,,,
 LOC550112 ,+,,,
 LOC55908 ,+,,,
 LOC572558 ,+,,,
 LOC641367 ,+,,,
 LOC643387 ,+,,,
 LOC644165 ,+,,,
 LOC645431 ,+,,,
 LOC646851 ,+,,,
 LOC646999 ,+,,,
 LOC647979 ,+,,,
 LOC652276 ,+,,,
 LOC653653 ,+,,,
 LOC678655 ,+,,,
 LOC727896 ,+,,,
 LOC728758 ,+,,,
 LOC728875 ,+,,,
 LOC729020 ,+,,,
 LOC729082 ,+,,,
 LOC729121 ,+,,,
 LOC729156 ,+,,,
 LOC729338 ,+,,,
 LOC729375 ,+,,,
 LOC729603 ,+,,,
 LOC729991 ,+,,,
 LOC729991-MEF2B ,+,,,
 LOC730101 ,+,,,
 LOC84856 ,+,,,
 LOC90586 ,+,,,
 LOC90834 ,+,,,
 LOC91149 ,+,,,
 LOC91316 ,+,,,
 LOC93622 ,+,,,
 LOH12CR1 ,+,,,
 LONP2 ,+,,,
 LONRF1 ,+,,,
 LOX ,+,,,
 LOXL2 ,+,,,
 LOXL4 ,+,,,
 LPA ,+,,,
 LPAR2 ,+,,,
 LPCAT2 ,+,,,
 LPGAT1 ,+,,,
 LPHN1 ,+,,,
 LPHN2 ,+,,,
 LPIN1 ,+,,,
 LPIN2 ,+,,,
 LPP ,+,,,
 LPPR2 ,+,,,
 LPPR4 ,+,,,
 LPXN ,+,,,
 LRBA ,+,,,
 LRBA ,+,,,
 LRCH1 ,+,,,
 LRCH3 ,+,,,
 LRCH4 ,+,,,
 LRCH4 ,+,,,
 LRFN1 ,+,,,
 LRFN4 ,+,,,
